EDADHOM,EDADMUJ,DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOMUJ,CIUOHOM,AÑOOCU
22,20,13,1301,1,2016,8,1,13,1301,1,1,320,320,3,2,97,97,2016
34,27,4,401,1,2016,9,1,4,401,1,1,320,320,5,3,97,97,2016
22,20,14,1413,1,2016,6,1,14,1413,1,1,320,320,4,3,97,23,2016
74,69,14,1413,1,2016,8,1,14,1413,1,1,320,320,1,1,97,921,2016
42,24,17,1701,1,2016,6,1,17,1701,4,4,320,320,1,2,97,921,2016
31,23,19,1901,1,2016,8,1,19,1901,4,4,320,320,4,4,97,52,2016
23,23,11,1101,1,2016,7,1,11,1101,4,4,320,320,4,4,97,97,2016
25,24,6,602,1,2016,9,1,6,601,4,4,320,320,4,4,97,97,2016
29,21,13,1319,1,2016,7,1,13,1319,1,1,320,320,2,2,97,921,2016
29,27,7,706,1,2016,8,1,7,706,1,1,320,320,1,2,97,921,2016
24,21,7,706,1,2016,8,1,7,706,1,1,320,320,2,3,97,921,2016
22,22,17,1710,1,2016,9,1,17,1710,4,1,320,320,2,3,97,93,2016
28,27,2,206,1,2016,3,1,2,206,4,4,320,320,4,4,33,52,2016
39,28,12,1218,1,2016,8,1,12,1218,4,4,320,320,1,2,97,99,2016
30,35,6,610,1,2016,2,1,6,602,4,4,320,320,2,2,52,921,2016
23,20,16,1602,1,2016,3,1,16,1602,1,1,320,320,3,3,97,97,2016
28,22,16,1603,1,2016,7,1,16,1603,1,1,320,320,3,4,97,97,2016
27,19,13,1705,1,2016,4,1,13,1705,4,4,320,320,2,2,97,921,2016
22,18,10,1310,1,2016,9,1,10,1310,4,4,320,320,1,2,97,921,2016
25,20,13,1301,1,2016,5,1,13,1301,4,4,320,320,1,2,97,97,2016
19,20,5,507,1,2016,9,1,5,507,4,4,320,320,3,3,97,921,2016
47,46,12,1211,1,2016,8,1,12,1211,4,4,320,320,3,2,97,93,2016
28,28,10,1004,1,2016,7,1,10,1001,4,4,320,320,3,5,97,52,2016
24,24,4,411,1,2016,9,1,4,411,9,4,320,320,2,2,97,83,2016
23,18,12,1218,1,2016,8,1,12,1218,4,4,320,320,2,2,97,93,2016
18,18,22,2207,1,2016,11,1,22,2207,4,4,320,320,3,2,97,97,2016
20,19,4,411,1,2016,9,1,4,411,4,4,320,320,3,3,32,72,2016
51,42,12,1218,1,2016,8,1,12,1218,4,4,320,320,2,1,97,62,2016
30,28,7,712,1,2016,7,1,7,712,1,1,320,320,2,1,97,921,2016
31,31,22,2204,1,2016,8,1,22,2204,4,4,320,320,4,4,23,23,2016
35,30,10,1018,1,2016,8,1,10,1018,4,4,320,320,2,2,97,71,2016
22,21,4,401,1,2016,9,1,4,401,4,4,320,320,4,3,97,97,2016
19,22,5,1702,1,2016,9,1,5,1702,4,4,320,320,4,4,41,97,2016
62,58,14,1410,1,2016,11,1,14,1410,1,1,320,320,1,1,97,921,2016
39,38,14,1410,1,2016,11,1,14,1410,1,1,320,320,2,1,97,921,2016
26,21,21,2106,1,2016,9,1,21,2101,1,4,320,320,2,2,97,921,2016
22,22,12,1215,1,2016,9,1,12,1215,4,4,320,320,2,2,97,921,2016
60,49,12,1215,1,2016,7,1,12,1215,4,4,320,320,2,2,97,921,2016
27,18,4,406,1,2016,10,1,4,406,1,1,320,320,3,2,97,921,2016
20,18,14,1420,1,2016,11,1,14,1420,1,1,320,320,4,3,97,97,2016
74,49,10,1009,1,2016,1,1,10,1009,1,1,320,320,2,1,97,921,2016
20,21,4,406,1,2016,3,1,4,406,1,1,320,320,4,2,97,31,2016
36,22,17,1707,1,2016,9,1,17,1707,4,4,320,320,3,3,97,97,2016
31,21,6,612,1,2016,6,1,6,612,4,4,320,320,2,4,97,97,2016
29,19,9,917,1,2016,6,1,9,917,4,4,320,320,3,3,97,921,2016
21,22,9,917,1,2016,4,1,9,917,4,4,320,320,2,2,97,921,2016
28,25,10,1009,1,2016,5,1,10,1009,1,1,320,320,2,3,97,921,2016
21,22,12,1215,1,2016,9,1,12,1215,4,4,320,320,2,2,97,921,2016
22,21,10,1009,1,2016,7,1,10,1009,1,1,320,320,4,3,97,23,2016
22,20,10,1009,1,2016,7,1,10,1009,1,1,320,320,5,4,97,99,2016
19,24,5,1702,1,2016,9,1,5,1702,4,4,320,320,3,4,34,97,2016
21,21,10,1009,1,2016,10,1,10,1009,4,4,320,320,4,4,75,75,2016
56,57,1,106,1,2016,2,1,1,106,4,4,320,320,2,1,97,93,2016
20,18,9,913,1,2016,5,1,9,913,1,1,320,320,1,1,97,52,2016
27,23,4,415,1,2016,7,1,4,415,4,4,320,320,4,4,23,35,2016
34,27,13,1307,1,2016,5,1,13,1307,1,1,320,320,2,9,97,921,2016
19,19,3,309,1,2016,10,1,3,301,4,4,320,320,2,4,97,97,2016
23,18,2,207,1,2016,8,1,2,207,4,4,320,320,3,3,97,97,2016
33,28,13,1307,1,2016,8,1,13,1307,1,4,320,320,4,4,23,23,2016
74,68,9,909,1,2016,9,1,9,909,1,1,320,320,1,1,97,921,2016
41,33,8,805,1,2016,6,1,8,805,1,9,320,320,2,1,97,921,2016
25,25,14,1410,1,2016,11,1,14,1410,1,1,320,320,4,3,97,97,2016
69,25,13,1332,1,2016,8,1,13,1332,4,4,320,320,1,1,97,921,2016
48,43,6,606,1,2016,10,1,13,1301,4,4,320,320,4,1,97,34,2016
28,27,13,1307,1,2016,8,1,13,1307,4,1,320,320,4,2,97,23,2016
23,22,21,2105,1,2016,8,1,21,2105,4,1,320,320,3,3,97,921,2016
23,23,1,107,1,2016,9,1,1,107,4,4,320,320,4,3,99,72,2016
23,25,13,1332,1,2016,8,1,13,1332,4,4,320,320,2,2,97,921,2016
20,23,9,909,1,2016,9,1,9,909,1,1,320,320,4,4,23,72,2016
23,23,16,1607,1,2016,11,1,16,1607,1,1,320,320,4,4,23,23,2016
30,18,9,913,1,2016,5,1,9,901,1,1,320,320,2,2,97,52,2016
25,27,13,1332,1,2016,8,1,13,1332,4,4,320,320,1,1,97,921,2016
76,61,22,2204,1,2016,12,1,22,2204,4,4,320,320,1,1,97,921,2016
47,44,11,1105,1,2016,8,1,11,1105,4,4,320,320,2,1,97,541,2016
25,19,14,1405,1,2016,12,1,14,1405,1,1,320,320,4,4,97,97,2016
30,20,21,2101,1,2016,3,1,21,2101,4,4,320,320,4,2,97,23,2016
22,22,7,712,1,2016,2,1,7,712,1,1,320,320,3,4,97,97,2016
20,19,13,1332,1,2016,8,1,13,1332,4,4,320,320,3,2,97,97,2016
27,26,6,605,1,2016,9,1,6,602,9,4,320,320,3,4,97,97,2016
33,33,13,1322,1,2016,7,1,13,1322,1,1,320,320,2,1,97,921,2016
48,35,6,601,1,2016,8,1,6,601,4,4,320,320,4,2,97,34,2016
24,20,10,1006,1,2016,6,1,10,1006,1,1,320,320,2,2,97,921,2016
43,39,14,1410,1,2016,8,1,14,1410,4,4,320,320,2,2,97,921,2016
33,28,14,1404,1,2016,7,1,14,1404,1,1,320,320,1,1,97,921,2016
21,20,10,1006,1,2016,6,1,10,1006,1,4,320,320,2,2,97,921,2016
59,43,5,501,1,2016,9,1,5,501,4,4,320,320,2,4,23,83,2016
25,26,4,414,1,2016,8,1,4,414,4,4,320,320,4,3,97,35,2016
27,20,20,2001,1,2016,9,1,20,2001,4,4,320,320,4,4,97,97,2016
35,38,3,305,1,2016,8,1,3,302,4,1,320,320,3,1,52,72,2016
27,24,13,1303,1,2016,5,1,13,1301,4,4,320,320,4,2,97,31,2016
44,36,5,507,1,2016,9,1,5,507,4,4,320,320,1,1,97,921,2016
58,42,17,1710,1,2016,10,1,17,1710,4,4,320,320,2,3,97,921,2016
25,24,20,2004,1,2016,8,1,20,2004,1,1,320,320,1,2,97,921,2016
40,25,4,414,1,2016,8,1,4,414,4,4,320,320,2,4,97,83,2016
29,39,14,1411,1,2016,11,1,14,1411,1,1,320,320,3,4,23,921,2016
25,24,4,414,1,2016,8,1,4,414,4,1,320,320,3,4,23,97,2016
30,27,14,1415,1,2016,12,1,14,1415,1,1,320,320,2,3,97,921,2016
21,21,6,608,1,2016,10,1,6,608,4,4,320,320,4,4,33,97,2016
37,38,12,1214,1,2016,5,1,12,1214,4,4,320,320,4,2,97,97,2016
24,33,8,808,1,2016,12,1,8,808,9,1,320,320,2,4,23,52,2016
69,55,1,110,1,2016,2,1,1,110,1,1,320,320,1,1,97,921,2016
44,31,7,706,1,2016,8,1,7,706,1,1,320,320,2,2,97,921,2016
27,23,9,913,1,2016,4,1,9,913,9,1,320,320,4,2,97,97,2016
31,27,13,1317,1,2016,9,1,13,1317,1,1,320,320,2,4,23,75,2016
25,21,15,1503,1,2016,8,1,15,1503,1,1,320,320,4,2,97,97,2016
30,27,15,1503,1,2016,8,1,15,1503,1,1,320,320,2,2,97,921,2016
29,22,13,1332,1,2016,8,1,13,1332,4,4,320,320,4,3,97,34,2016
37,30,13,1317,1,2016,4,1,13,1317,1,1,320,320,2,4,23,921,2016
33,38,15,1503,1,2016,8,1,15,1503,1,1,320,320,2,2,97,921,2016
28,24,15,1503,1,2016,8,1,15,1503,1,1,320,320,4,4,23,23,2016
35,33,5,501,1,2016,8,1,5,501,4,4,320,320,4,4,97,97,2016
39,31,13,1308,1,2016,6,1,13,1308,1,1,320,320,2,1,97,52,2016
24,28,5,507,1,2016,9,1,5,507,4,4,320,320,2,4,23,97,2016
28,27,2,207,1,2016,12,1,2,207,4,4,320,320,3,4,43,52,2016
20,19,4,414,1,2016,9,1,4,414,4,1,320,320,4,1,97,97,2016
32,33,15,1501,1,2016,11,1,15,1501,4,4,320,320,4,4,43,33,2016
28,30,1,101,1,2016,9,1,1,108,4,4,320,320,4,4,97,97,2016
28,19,22,2215,1,2016,10,1,22,2215,4,4,320,320,4,4,33,35,2016
20,21,12,1215,1,2016,9,1,12,1215,4,4,320,320,2,3,97,921,2016
46,52,21,2105,1,2016,8,1,21,2105,1,4,320,320,2,1,97,921,2016
47,30,22,2201,1,2016,8,1,22,2201,4,4,320,320,2,1,97,921,2016
25,22,16,1603,1,2016,2,1,16,1603,4,1,320,320,3,4,97,97,2016
33,29,17,1701,1,2016,8,1,17,1701,4,4,320,320,3,4,97,52,2016
34,28,5,506,1,2016,4,1,5,506,4,4,320,320,4,4,33,35,2016
27,26,1,101,1,2016,9,1,1,101,4,4,320,320,4,4,97,34,2016
47,39,12,1218,1,2016,8,1,12,1218,4,4,320,320,2,2,97,99,2016
18,21,10,1004,1,2016,4,1,10,1004,1,1,320,320,4,3,97,97,2016
34,36,4,401,1,2016,8,1,4,401,1,1,320,320,4,3,52,26,2016
19,18,1,111,1,2016,9,1,1,111,1,1,320,320,2,3,97,921,2016
31,27,1,115,1,2016,1,1,1,115,9,9,320,320,4,4,97,97,2016
44,53,22,2212,1,2016,7,1,22,2212,4,4,320,320,2,2,97,921,2016
42,22,22,2210,1,2016,2,1,22,2210,4,4,320,320,4,3,97,43,2016
21,27,22,2212,1,2016,6,1,22,2212,4,4,320,320,3,1,97,97,2016
19,23,4,401,1,2016,8,1,4,401,4,1,320,320,2,2,97,93,2016
33,29,4,401,1,2016,8,1,4,401,4,4,320,320,2,2,97,921,2016
41,45,3,301,1,2016,2,1,3,308,4,4,320,320,2,2,97,75,2016
27,18,20,2007,1,2016,8,1,20,2007,4,4,320,320,2,2,97,921,2016
73,49,22,2210,1,2016,7,1,22,2210,4,4,320,320,1,1,97,921,2016
48,38,4,415,1,2016,12,1,4,415,4,1,320,320,2,2,97,921,2016
48,22,6,614,1,2016,2,1,6,614,4,4,320,320,1,2,97,74,2016
25,21,4,405,1,2016,8,1,4,405,1,1,320,320,3,2,97,97,2016
21,20,13,1332,1,2016,8,1,13,1332,4,4,320,320,2,1,97,921,2016
22,29,11,1102,1,2016,9,1,11,1102,4,1,320,320,3,4,32,97,2016
19,21,16,1604,1,2016,2,1,16,1604,1,1,320,320,2,2,97,97,2016
19,18,13,1301,1,2016,7,1,13,1301,4,4,320,320,3,2,97,97,2016
39,40,13,1306,1,2016,4,1,13,1306,1,1,320,320,2,3,97,921,2016
26,19,13,1314,1,2016,12,1,13,1314,1,1,320,320,4,4,97,32,2016
18,18,13,1301,1,2016,5,1,13,1301,9,5,320,320,2,2,97,921,2016
27,23,17,1701,1,2016,1,1,17,1701,4,4,320,320,4,4,33,33,2016
21,21,1,110,1,2016,1,1,1,110,1,4,320,320,4,3,97,97,2016
44,40,5,501,1,2016,8,1,5,501,4,4,320,320,2,2,97,921,2016
20,21,1,101,1,2016,10,1,1,101,4,4,320,320,4,4,97,97,2016
39,38,5,501,1,2016,10,1,5,501,4,4,320,320,2,4,97,72,2016
41,36,14,1405,1,2016,13,1,14,1405,1,1,320,320,1,1,97,921,2016
23,28,2,202,1,2016,6,1,2,202,4,9,320,320,4,4,41,43,2016
22,23,19,1905,1,2016,9,1,19,1905,4,4,320,320,4,4,23,33,2016
34,23,1,117,1,2016,2,1,1,115,4,1,320,320,2,2,97,52,2016
48,41,22,2213,1,2016,13,1,22,2213,4,4,320,320,2,1,97,921,2016
21,24,4,405,1,2016,9,1,4,405,1,1,320,320,2,2,97,921,2016
19,20,13,1305,1,2016,6,1,13,1305,1,1,320,320,3,4,23,97,2016
20,19,13,1325,1,2016,6,1,13,1325,1,1,320,320,3,3,97,97,2016
29,21,6,610,1,2016,10,1,6,610,4,4,320,320,2,3,97,921,2016
35,30,13,1325,1,2016,7,1,13,1325,1,1,320,320,2,1,97,921,2016
28,26,9,918,1,2016,6,1,9,918,1,1,320,320,1,1,97,75,2016
24,33,14,1404,1,2016,11,1,14,1404,1,1,320,320,2,1,97,921,2016
27,18,7,706,1,2016,13,1,7,706,1,1,320,320,2,2,97,921,2016
24,25,19,1905,1,2016,9,1,19,1905,4,4,320,320,3,4,41,83,2016
18,21,13,1325,1,2016,7,1,13,1325,1,1,320,320,2,2,97,921,2016
36,33,19,1905,1,2016,12,1,19,1905,4,4,320,320,2,1,97,71,2016
23,20,1,111,1,2016,9,1,1,111,1,1,320,320,2,2,97,921,2016
37,36,16,1613,1,2016,7,1,16,1613,1,1,320,320,3,1,97,921,2016
22,24,22,2213,1,2016,7,1,22,2213,4,4,320,320,4,4,23,97,2016
31,28,13,1304,1,2016,13,1,13,1304,4,4,320,320,2,1,97,921,2016
20,19,1,111,1,2016,2,1,1,111,9,1,320,320,2,4,97,75,2016
21,21,6,607,1,2016,2,1,6,607,4,4,320,320,2,3,97,97,2016
28,25,13,1304,1,2016,13,1,13,1304,4,4,320,320,2,1,97,921,2016
26,25,6,607,1,2016,4,1,6,607,4,4,320,320,4,2,97,23,2016
54,63,4,401,1,2016,8,1,4,401,1,9,320,320,1,1,97,71,2016
22,20,10,1017,1,2016,2,1,10,1017,1,1,320,320,4,4,23,33,2016
23,21,14,1405,1,2016,11,1,14,1405,1,1,320,320,3,3,97,97,2016
21,18,6,607,1,2016,12,1,6,607,4,4,320,320,3,2,97,921,2016
32,30,15,1501,1,2016,5,1,15,1501,4,4,320,320,4,4,43,31,2016
22,18,8,805,1,2016,1,1,8,805,1,9,320,320,2,1,97,52,2016
30,28,18,1802,1,2016,5,1,18,1802,1,1,320,320,4,4,43,43,2016
26,28,18,1802,1,2016,6,1,18,1802,2,2,320,320,3,3,97,71,2016
21,28,13,1304,1,2016,7,1,13,1304,1,4,320,320,2,2,97,921,2016
23,18,11,1102,1,2016,3,1,11,1101,4,4,320,320,4,3,32,97,2016
29,25,15,1501,1,2016,13,1,15,1501,4,4,320,320,5,4,34,24,2016
38,35,4,401,1,2016,1,1,4,401,1,1,320,320,4,3,97,97,2016
23,29,22,2214,1,2016,13,1,22,2214,4,4,320,320,3,2,97,921,2016
23,22,8,805,1,2016,2,1,8,805,1,4,320,320,2,2,97,52,2016
50,51,8,805,1,2016,2,1,8,805,1,1,320,320,1,1,97,81,2016
24,20,14,1406,1,2016,6,1,14,1406,1,1,320,320,2,2,97,921,2016
23,20,14,1406,1,2016,4,1,14,1406,1,1,320,320,3,3,52,97,2016
23,24,14,1406,1,2016,4,1,14,1406,1,1,320,320,3,3,97,97,2016
24,23,14,1406,1,2016,4,1,14,1406,1,1,320,320,2,2,52,52,2016
23,21,8,805,1,2016,8,1,8,805,1,5,320,320,3,2,97,52,2016
25,24,13,1327,1,2016,12,1,13,1327,1,1,320,320,4,4,97,52,2016
57,30,14,1406,1,2016,4,1,14,1406,1,1,320,320,1,1,97,52,2016
60,51,14,1406,1,2016,3,1,14,1406,1,1,320,320,1,1,97,921,2016
27,22,14,1401,1,2016,8,1,14,1409,1,1,320,320,4,4,23,23,2016
43,37,13,1325,1,2016,7,1,13,1325,1,1,320,320,2,1,97,921,2016
61,55,13,1325,1,2016,8,1,13,1325,1,1,320,320,1,1,97,921,2016
36,44,1,106,1,2016,8,1,1,106,4,4,320,320,2,2,97,72,2016
22,20,13,1302,1,2016,6,1,13,1301,4,4,320,320,2,3,97,83,2016
41,30,9,913,1,2016,12,1,9,913,1,1,320,320,2,2,97,52,2016
20,18,4,404,1,2016,8,1,4,404,1,1,320,320,4,4,97,97,2016
47,42,1,106,1,2016,8,1,1,106,4,9,320,320,3,1,97,81,2016
38,25,1,101,1,2016,2,1,1,101,4,9,320,320,4,9,97,97,2016
27,23,1,101,1,2016,1,1,1,101,4,4,320,320,4,4,97,97,2016
19,18,20,2005,1,2016,5,1,20,2005,4,4,320,320,2,1,97,921,2016
30,23,20,2010,1,2016,8,1,20,2010,4,4,320,320,2,2,97,71,2016
20,18,20,2005,1,2016,6,1,20,2005,4,4,320,320,2,1,97,921,2016
47,41,10,1016,1,2016,7,1,10,1016,4,1,320,320,2,1,97,921,2016
25,23,14,1401,1,2016,10,1,1,115,4,4,320,320,3,4,97,97,2016
30,21,22,2204,1,2016,13,1,22,2204,4,4,320,320,4,1,97,33,2016
22,19,17,1709,1,2016,7,1,17,1709,4,4,320,320,4,4,23,33,2016
27,25,20,2010,1,2016,8,1,20,2010,9,9,320,320,2,3,97,921,2016
26,23,8,802,1,2016,4,1,8,802,1,1,320,320,3,2,97,52,2016
18,18,17,1709,1,2016,7,1,17,1709,4,9,320,320,1,1,97,921,2016
28,22,17,1709,1,2016,4,1,17,1709,4,1,320,320,1,1,97,921,2016
27,21,15,1503,1,2016,3,1,15,1503,4,4,320,320,4,3,97,97,2016
25,26,14,1406,1,2016,7,1,14,1406,1,1,320,320,2,3,97,921,2016
43,43,17,1709,1,2016,4,1,17,1709,1,1,320,320,2,1,97,921,2016
19,18,20,2009,1,2016,12,1,20,2009,4,4,320,320,2,3,97,921,2016
21,19,14,1406,1,2016,7,1,14,1406,1,1,320,320,2,2,97,97,2016
19,18,3,301,1,2016,9,1,3,301,4,9,320,320,3,4,97,72,2016
63,56,17,1709,1,2016,11,1,17,1709,4,4,320,320,2,2,97,921,2016
28,23,13,1308,1,2016,7,1,13,1308,1,1,320,320,4,4,23,43,2016
19,18,14,1401,1,2016,11,1,14,1401,9,1,320,320,1,2,97,52,2016
19,19,7,701,1,2016,10,1,7,708,1,1,320,320,2,3,52,52,2016
22,18,1,105,1,2016,9,1,1,105,4,4,320,320,2,3,97,921,2016
20,19,12,1216,1,2016,9,1,12,1216,4,4,320,320,4,4,97,97,2016
26,29,1,105,1,2016,9,1,1,105,4,4,320,320,2,2,97,921,2016
54,64,8,805,1,2016,4,1,8,805,1,1,320,320,1,1,97,52,2016
23,23,19,1906,1,2016,6,1,19,1906,4,4,320,320,3,2,97,97,2016
20,20,8,805,1,2016,4,1,8,805,4,1,320,320,2,4,97,52,2016
19,26,1,105,1,2016,9,1,1,105,4,4,320,320,3,2,97,93,2016
21,18,20,2009,1,2016,8,1,20,2009,4,4,320,320,3,3,97,921,2016
68,60,9,918,1,2016,7,1,9,918,1,1,320,320,1,1,97,921,2016
27,26,2,201,1,2016,9,1,2,201,4,4,320,320,5,5,41,33,2016
34,25,17,1709,1,2016,11,1,17,1709,4,4,320,320,4,3,97,61,2016
32,27,12,1216,1,2016,12,1,12,1216,4,4,320,320,4,2,97,43,2016
24,23,14,1406,1,2016,7,1,14,1406,1,1,320,320,2,4,97,52,2016
21,19,8,805,1,2016,5,1,8,805,1,1,320,320,4,4,23,23,2016
19,21,14,1406,1,2016,7,1,14,1406,1,1,320,320,9,3,97,921,2016
33,34,9,901,1,2016,3,1,9,914,1,1,320,320,2,2,97,99,2016
25,21,14,1406,1,2016,8,1,14,1406,1,1,320,320,3,3,97,97,2016
34,29,1,117,1,2016,8,1,1,117,4,4,320,320,4,4,43,43,2016
34,29,4,403,1,2016,9,1,4,403,1,1,320,320,4,4,97,35,2016
21,20,5,1702,1,2016,9,1,5,1702,4,4,320,276,4,9,97,97,2016
26,24,14,1401,1,2016,6,1,8,806,1,1,320,320,1,2,97,52,2016
34,28,3,304,1,2016,2,1,3,304,1,1,320,320,3,2,97,921,2016
24,26,17,1701,1,2016,8,1,17,1701,4,4,320,320,4,2,97,71,2016
26,22,5,508,1,2016,2,1,5,508,4,4,320,320,4,3,97,31,2016
51,51,17,1701,1,2016,8,1,17,1701,4,4,320,320,2,2,97,921,2016
31,19,5,508,1,2016,7,1,5,508,4,4,320,320,4,4,35,52,2016
19,20,13,1314,1,2016,13,1,13,1314,1,1,320,320,2,2,97,921,2016
26,22,9,916,1,2016,6,1,9,916,1,1,320,320,2,2,97,921,2016
28,29,4,405,1,2016,9,1,4,405,1,1,320,320,2,2,97,921,2016
26,23,14,1401,1,2016,9,1,14,1408,1,1,320,320,2,4,33,52,2016
21,18,17,1709,1,2016,11,1,17,1709,1,4,320,320,4,3,97,97,2016
19,25,9,916,1,2016,2,1,9,916,1,1,320,320,2,2,97,921,2016
31,22,21,2101,1,2016,2,1,21,2101,4,4,320,320,3,2,97,921,2016
49,42,4,405,1,2016,12,1,4,405,1,1,320,320,2,1,97,921,2016
29,18,14,1403,1,2016,8,1,14,1403,1,1,320,320,4,2,97,43,2016
39,24,21,2101,1,2016,2,1,21,2101,4,9,320,320,2,4,23,52,2016
29,19,17,1709,1,2016,12,1,17,1709,1,1,320,320,4,3,97,97,2016
27,22,4,409,1,2016,9,1,4,409,1,1,320,320,2,2,97,921,2016
46,37,22,2210,1,2016,11,1,22,2210,4,4,320,320,2,1,97,921,2016
32,20,19,1902,1,2016,8,1,19,1902,4,4,320,320,4,3,97,34,2016
22,18,17,1709,1,2016,9,1,17,1709,4,4,320,320,4,3,97,43,2016
31,20,20,2009,1,2016,13,1,20,2009,4,4,320,320,1,4,35,921,2016
50,50,13,1301,1,2016,8,1,13,1301,4,4,320,320,4,2,97,23,2016
35,34,5,501,1,2016,9,1,5,501,4,4,320,840,4,4,34,52,2016
37,27,13,1301,1,2016,6,1,13,1301,4,4,320,320,5,2,97,97,2016
19,21,5,501,1,2016,9,1,5,501,4,4,320,320,3,4,97,99,2016
30,20,17,1709,1,2016,11,1,17,1709,4,4,320,320,3,4,97,921,2016
36,34,18,1802,1,2016,8,1,18,1802,4,4,320,320,2,2,97,921,2016
49,41,4,401,1,2016,12,1,4,401,4,4,320,320,2,4,52,52,2016
38,26,21,2106,1,2016,2,1,22,2202,4,4,320,320,5,4,41,61,2016
19,19,18,1802,1,2016,8,1,18,1802,4,4,320,320,2,2,97,921,2016
28,22,4,401,1,2016,8,1,4,416,4,4,320,320,4,4,97,97,2016
41,35,4,413,1,2016,9,1,4,401,1,1,320,320,4,4,32,74,2016
20,19,1,103,1,2016,9,1,1,103,4,4,320,320,4,4,34,31,2016
28,27,9,901,1,2016,6,1,9,901,9,4,320,320,4,5,43,31,2016
20,20,11,1101,1,2016,9,1,11,1101,4,4,320,320,3,2,97,921,2016
23,22,1,117,1,2016,9,1,1,117,4,4,320,320,4,4,34,34,2016
32,30,1,103,1,2016,12,1,1,103,4,4,320,320,2,3,97,81,2016
65,37,6,606,1,2016,13,1,6,606,4,4,320,320,2,2,97,921,2016
32,28,18,1802,1,2016,8,1,18,1802,4,4,320,320,1,1,97,921,2016
22,20,20,2007,1,2016,8,1,20,2007,4,4,320,320,3,4,33,71,2016
31,26,1,101,1,2016,4,1,1,101,1,4,320,320,2,4,52,52,2016
22,18,9,901,1,2016,7,1,9,901,4,1,320,320,4,3,97,97,2016
41,25,9,901,1,2016,7,1,9,901,9,4,320,320,1,4,97,97,2016
21,20,9,923,1,2016,9,1,9,923,4,4,320,320,3,4,34,93,2016
24,22,6,609,1,2016,13,1,6,609,4,4,320,320,4,4,97,97,2016
61,59,3,302,1,2016,14,1,3,301,4,4,320,320,2,2,97,83,2016
20,19,20,2009,1,2016,8,1,20,2009,4,4,320,320,3,2,97,921,2016
19,18,4,401,1,2016,9,1,4,401,1,5,320,320,3,3,97,921,2016
43,33,4,411,1,2016,9,1,4,411,1,1,320,320,2,1,97,541,2016
24,20,17,1703,1,2016,14,1,17,1703,4,4,320,320,4,4,34,33,2016
24,20,13,1320,1,2016,8,1,13,1320,1,1,320,320,4,2,97,23,2016
33,24,13,1320,1,2016,8,1,13,1320,1,1,320,320,3,1,97,921,2016
31,32,12,1220,1,2016,4,1,12,1220,9,4,320,320,1,2,97,921,2016
20,20,3,309,1,2016,9,1,3,309,4,4,320,320,2,4,35,921,2016
26,25,4,410,1,2016,5,1,4,410,1,1,320,320,2,2,97,921,2016
20,20,3,309,1,2016,9,1,3,309,4,4,320,320,2,2,97,921,2016
26,20,13,1308,1,2016,9,1,13,1308,1,4,320,320,4,4,97,23,2016
30,28,4,410,1,2016,7,1,4,410,1,1,320,320,4,4,34,43,2016
29,29,13,1308,1,2016,11,1,13,1308,1,1,320,320,2,2,97,52,2016
30,19,16,1617,1,2016,12,1,16,1617,1,1,320,320,1,1,97,921,2016
20,19,13,1308,1,2016,11,1,13,1308,1,1,320,320,2,2,97,52,2016
23,23,4,410,1,2016,9,1,4,410,1,1,320,320,4,4,23,541,2016
23,21,20,2001,1,2016,13,1,20,2001,4,4,320,320,4,4,97,97,2016
24,27,1,106,1,2016,8,1,1,106,1,9,320,320,1,2,97,81,2016
22,26,13,1308,1,2016,9,1,13,1308,1,1,320,320,2,3,97,52,2016
24,18,4,414,1,2016,13,1,4,414,4,9,320,320,2,2,97,921,2016
20,21,1,110,1,2016,8,1,1,110,1,1,320,320,1,2,81,921,2016
19,18,12,1215,1,2016,13,1,12,1215,4,4,320,320,2,3,97,921,2016
40,34,4,410,1,2016,9,1,4,410,1,1,320,320,2,4,34,921,2016
24,19,14,1412,1,2016,6,1,14,1412,1,9,320,320,3,2,97,97,2016
34,35,1,112,1,2016,9,1,1,112,1,1,320,320,2,1,97,83,2016
26,21,14,1412,1,2016,6,1,14,1412,1,1,320,320,2,1,97,921,2016
41,38,4,411,1,2016,8,1,4,411,1,1,320,320,2,1,97,921,2016
22,27,17,1701,1,2016,3,1,17,1703,4,4,320,320,4,4,41,33,2016
20,20,12,1215,1,2016,13,1,12,1215,4,4,320,320,4,4,97,97,2016
49,42,13,1320,1,2016,8,1,13,1320,1,1,320,320,1,1,97,921,2016
60,61,12,1215,1,2016,13,1,12,1215,4,4,320,320,2,2,97,83,2016
36,27,13,1318,1,2016,12,1,13,1318,1,1,320,320,4,3,97,43,2016
20,19,1,101,1,2016,3,1,1,108,4,1,320,320,4,1,97,97,2016
19,19,10,1017,1,2016,9,1,10,1017,5,1,320,320,3,2,97,71,2016
47,40,1,113,1,2016,13,1,1,113,4,4,320,320,4,2,97,23,2016
71,50,17,1701,1,2016,8,1,17,1701,4,4,320,320,1,2,97,921,2016
61,64,13,1320,1,2016,8,1,13,1320,1,1,320,320,1,1,97,921,2016
27,22,22,2205,1,2016,11,1,22,2205,4,4,320,320,4,4,23,33,2016
